Id,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,KitchenQual,LotArea,LotFrontage,LowQualFinSF,MSSubClass,MasVnrArea,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PoolArea,PoolQC,SalePrice,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,Neighborhood_Good,Remodeled,RecentRemodel,SingleOwner,Has2ndFloor,HasMasVnr,HasWoodDeck,HasOpenPorch,HasEnclosedPorch,Has3SsnPorch,HasScreenPorch,HighSeason,NewerDwelling,SaleCondition_PriceDown,BoughtOffPlan,BadHeating,TotalArea,Age,TimeSinceSold,SeasonSold,YearsSinceRemodel,SimplOverallQual,SimplOverallCond,HasShed,IsRegularLotShape,IsLandLevel,IsLandSlopeGentle,IsElectricalSBrkr,IsGarageDetached,IsPavedDrive,HasBsmt,1stFlr_2ndFlr_Sf,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Exterior1st_VinylSd,Exterior2nd_VinylSd,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,MSZoning_RL,MasVnrType_None,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,PavedDrive_N,PavedDrive_P,PavedDrive_Y,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_WD,Street_Grvl,Street_Pave,Utilities_AllPub,SimplPoolQC_0,SimplPoolQC_Ex,SimplPoolQC_Fa,SimplPoolQC_Gd,SimplGarageCond_0,SimplGarageCond_Ex,SimplGarageCond_Fa,SimplGarageCond_Gd,SimplGarageCond_Po,SimplGarageCond_TA,SimplGarageQual_0,SimplGarageQual_Ex,SimplGarageQual_Fa,SimplGarageQual_Gd,SimplGarageQual_Po,SimplGarageQual_TA,SimplFireplaceQu_0,SimplFireplaceQu_Ex,SimplFireplaceQu_Fa,SimplFireplaceQu_Gd,SimplFireplaceQu_Po,SimplFireplaceQu_TA,SimplFunctional_Typ,SimplKitchenQual_TA,SimplHeatingQC_Ex,SimplHeatingQC_Fa,SimplHeatingQC_Gd,SimplHeatingQC_Po,SimplHeatingQC_TA,SimplBsmtFinType1_0,SimplBsmtFinType1_ALQ,SimplBsmtFinType1_BLQ,SimplBsmtFinType1_GLQ,SimplBsmtFinType1_LwQ,SimplBsmtFinType1_Rec,SimplBsmtFinType1_Unf,SimplBsmtFinType2_0,SimplBsmtFinType2_ALQ,SimplBsmtFinType2_BLQ,SimplBsmtFinType2_GLQ,SimplBsmtFinType2_LwQ,SimplBsmtFinType2_Rec,SimplBsmtFinType2_Unf,SimplBsmtCond_0,SimplBsmtCond_Fa,SimplBsmtCond_Gd,SimplBsmtCond_Po,SimplBsmtCond_TA,SimplBsmtQual_0,SimplBsmtQual_Ex,SimplBsmtQual_Fa,SimplBsmtQual_Gd,SimplBsmtQual_TA,SimplExterCond_Ex,SimplExterCond_Fa,SimplExterCond_Gd,SimplExterCond_Po,SimplExterCond_TA,SimplExterQual_Ex,SimplExterQual_Fa,SimplExterQual_Gd,SimplExterQual_TA
1,-0.778932518731,1.19848642608,-0.112832960919,0.17001700255,0.141910735347,-0.542018123032,0.784339103553,-0.362776408824,1.16379925305,-0.246215410431,1.08991483074,-0.251681940298,0.578742876076,-0.324761271536,0.268437746097,-0.427805475096,-0.194038237816,1.07622235952,-0.48760041539,-0.978488537506,-0.925057189691,0.783453276139,0.234243345562,0.352618641835,0.30779574937,0.268491369196,0.318195544037,0.278244866367,0.295178148232,0.570098491619,1.23419770577,0.88595894159,-0.200620437104,0.739774442645,-0.101683619089,-0.0505393770162,-0.116993348694,0.419849262946,1.22438196095,-0.189429810299,-1.55327231304,0.83422656167,-0.5076122828,0.649269932472,-0.0640926312112,-0.0445615427371,12.2476991164,-0.309318493421,0.992250812525,-0.450030050054,-0.944105855317,1.04768040772,0.898104009064,0.157477045404,-0.494528319354,-0.932968253837,-0.297432085466,-0.201705787818,-1.15608756655,-1.21378846705,0.956369255907,-0.895048488857,0.432218910754,0.113365270752,0.310226693732,-1.11881073097,0.768093278596,-0.320740444406,-0.301511344578,-0.183510221563,-0.0875321777657,-1.04768040772,-0.157477045404,-1.78702833122,-0.888291510807,1.25852682873,-0.354873226381,-0.183510221563,0.754605522164,0.335488391592,0.225412534724,0.304210492881,-0.603762962224,0.324627272125,0.16687215625,0.57941137391,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2,0.429266989145,-0.862578433015,-0.112832960919,0.17001700255,0.141910735347,1.9511852873,0.893567184769,-0.362776408824,0.690554430584,-0.246215410431,-0.818908980937,3.88672540525,0.578742876076,0.0149518642963,0.268437746097,-0.427805475096,-0.194038237816,-0.675694704972,-0.48760041539,0.682644341613,0.626102537243,0.783453276139,0.234243345562,-0.0571447170875,0.30779574937,0.268491369196,0.318195544037,0.278244866367,0.235154009488,-0.369487337849,-0.755255312486,0.88595894159,-0.200620437104,-0.765586530665,0.149471205914,0.574330925017,-0.116993348694,-1.1198966264,-0.793043515363,-0.189429810299,-0.447475910495,-1.08307329436,2.18692184944,-0.0616843007568,-0.0640926312112,-0.0445615427371,12.1090164423,-0.309318493421,-0.286318948555,0.495705752762,1.25531394168,0.156007627708,-0.394503797485,-0.602792928764,-0.494528319354,-0.932968253837,-0.297432085466,-0.201705787818,0.86498638073,0.823866783336,-1.04562123241,1.11725790552,0.432218910754,0.113365270752,0.310226693732,0.893806228629,0.768093278596,-0.320740444406,-0.301511344578,-0.183510221563,0.10134211337,-0.156007627708,0.602792928764,-0.674523076343,0.356587492194,-0.678076987931,1.79842994283,-0.183510221563,0.754605522164,0.335488391592,0.225412534724,0.304210492881,-0.603762962224,0.324627272125,0.16687215625,-0.359549128004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3,-0.554550180631,1.20274145139,-0.112832960919,0.17001700255,0.141910735347,0.561241961502,0.659250157172,-0.362776408824,1.16379925305,-0.246215410431,1.08991483074,-0.251681940298,0.578742876076,0.241097824334,0.268437746097,-0.427805475096,-0.194038237816,1.07622235952,-0.48760041539,0.682644341613,0.626102537243,0.783453276139,0.234243345562,0.63200275019,0.30779574937,0.268491369196,0.318195544037,0.278244866367,0.290731915733,0.704605146878,1.23419770577,0.88595894159,-0.200620437104,0.739774442645,0.46166596188,0.0850921860947,-0.116993348694,0.419849262946,1.15203790733,-0.189429810299,1.0269192929,0.664228287689,-0.5076122828,0.649269932472,-0.0640926312112,-0.0445615427371,12.3171711673,-0.309318493421,-0.286318948555,-0.300948544192,-0.944105855317,0.981630572167,0.850229645859,0.157477045404,-0.494528319354,1.07184783179,-0.297432085466,-0.201705787818,-1.15608756655,-1.21378846705,0.956369255907,-0.895048488857,0.432218910754,0.113365270752,0.310226693732,-1.11881073097,0.768093278596,-0.320740444406,-0.301511344578,-0.183510221563,0.442070048314,-0.981630572167,-0.157477045404,1.5504874334,-0.840411549153,1.25852682873,-0.354873226381,-0.183510221563,-1.32519570905,0.335488391592,0.225412534724,0.304210492881,-0.603762962224,0.324627272125,0.16687215625,0.713828510239,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4,-0.418857956383,1.16132058594,-0.112832960919,0.17001700255,1.88061537514,-0.542018123032,0.387987219442,-0.362776408824,0.690554430584,-0.246215410431,1.08991483074,-0.251681940298,-0.526439983543,0.357724488599,0.268437746097,2.73721183641,-0.194038237816,-0.675694704972,-0.48760041539,1.23635530132,0.626102537243,-1.02680801801,0.234243345562,0.790320411592,1.61997762826,0.268491369196,-0.797018646361,0.278244866367,0.284062566983,0.582734584056,-0.755255312486,-0.157861775047,-0.200620437104,0.739774442645,0.139192526229,-0.290916203232,-0.116993348694,0.639047810904,-0.793043515363,-0.189429810299,-1.55327231304,0.581684792917,-0.5076122828,0.649269932472,-0.0640926312112,-0.0445615427371,11.8494048444,-0.309318493421,0.352965931985,-0.682969902965,-0.944105855317,-1.85851235677,-0.681749976718,-1.36306290293,2.02212888699,1.07184783179,-0.297432085466,-0.201705787818,-1.15608756655,0.823866783336,0.956369255907,-0.895048488857,-2.31364240462,0.113365270752,0.310226693732,-1.11881073097,-1.30192520605,3.11778579048,-0.301511344578,-0.183510221563,0.104693475756,1.85851235677,1.36306290293,-1.78702833122,0.595987300463,1.25852682873,-0.354873226381,-0.183510221563,-1.32519570905,0.335488391592,0.225412534724,0.304210492881,1.65627914027,0.324627272125,0.16687215625,0.592039056581,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
5,0.126405770066,1.26236787056,-0.112832960919,1.38513852078,0.141910735347,1.34401744878,0.759215083696,-0.362776408824,1.16379925305,-0.246215410431,1.08991483074,-0.251681940298,0.578742876076,0.305861692497,0.268437746097,-0.427805475096,-0.194038237816,1.07622235952,-0.48760041539,0.682644341613,0.626102537243,0.783453276139,0.234243345562,1.69366236194,1.61997762826,0.268491369196,0.318195544037,0.278244866367,0.288508799483,1.34669437272,1.23419770577,0.88595894159,-0.200620437104,0.739774442645,0.928357441865,0.721405552359,-0.116993348694,0.419849262946,1.44493556807,-0.189429810299,2.13271569544,0.980802949972,-0.5076122828,1.3602241657,-0.0640926312112,-0.0445615427371,12.4292201968,-0.309318493421,1.63153569307,0.223166124857,1.08641419772,0.948605654389,0.754480919448,0.157477045404,2.02212888699,-0.932968253837,-0.297432085466,-0.201705787818,-1.15608756655,-1.21378846705,-1.04562123241,-0.895048488857,0.432218910754,0.113365270752,0.310226693732,-1.11881073097,0.768093278596,-0.320740444406,-0.301511344578,-0.183510221563,1.12145139806,-0.948605654389,-0.157477045404,-1.78702833122,-0.744651625845,1.25852682873,-0.354873226381,-0.183510221563,-1.32519570905,0.335488391592,0.225412534724,0.304210492881,-0.603762962224,0.324627272125,0.16687215625,1.35549040303,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6,-1.00506301287,1.07308966723,9.71446820879,-2.26022603391,0.141910735347,-0.542018123032,0.796458194946,-0.362776408824,1.16379925305,-0.246215410431,1.08991483074,-0.251681940298,0.578742876076,-0.775544434643,0.268437746097,-0.427805475096,-0.194038237816,-0.675694704972,2.04800120417,-0.978488537506,-0.925057189691,-1.02680801801,0.234243345562,0.0359833190312,0.30779574937,0.268491369196,-0.797018646361,0.278244866367,0.272946985734,-0.133658464662,1.23419770577,0.88595894159,-0.200620437104,-0.765586530665,0.908239396819,0.757092599701,-0.116993348694,0.161314626494,-0.793043515363,5.09226072475,1.39551809375,0.512218391956,-0.5076122828,-0.772638533986,-0.0640926312112,-0.0445615427371,11.8706069022,-0.309318493421,-0.925603829094,-0.589793961801,0.488713155334,0.71743122994,0.51510910342,0.917747019572,-0.494528319354,1.07184783179,-0.297432085466,-0.201705787818,-1.15608756655,0.823866783336,-1.04562123241,-0.895048488857,0.432218910754,-8.82104363501,0.310226693732,-1.11881073097,-1.30192520605,-0.320740444406,-0.301511344578,-0.183510221563,0.715266015517,-0.71743122994,-0.917747019572,1.5504874334,-0.457371855922,-0.678076987931,-0.354873226381,5.44928773714,-1.32519570905,0.335488391592,0.225412534724,0.304210492881,-0.603762962224,0.324627272125,0.16687215625,-0.123877207261,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7,1.34581446556,-0.862578433015,-0.112832960919,0.17001700255,0.141910735347,1.34401744878,1.0063299498,-0.362776408824,1.16379925305,-0.246215410431,1.08991483074,-0.251681940298,1.68392573569,0.0735462785118,0.268437746097,-0.427805475096,-0.194038237816,1.07622235952,-0.48760041539,1.23635530132,0.626102537243,0.783453276139,0.234243345562,0.762382000757,0.30779574937,0.268491369196,0.318195544037,0.278244866367,0.297401264482,0.541020783709,-0.755255312486,0.88595894159,-0.200620437104,0.739774442645,0.246289156274,0.379920737428,-0.116993348694,-1.1198966264,1.20448910591,-0.189429810299,0.65832049205,0.803244444105,-0.5076122828,1.3602241657,-0.0640926312112,-0.0445615427371,12.6346062839,-0.309318493421,0.352965931985,1.4833707291,1.19540713034,1.0807053255,0.993852735475,-0.602792928764,2.02212888699,1.07184783179,-0.297432085466,-0.201705787818,0.86498638073,-1.21378846705,-1.04562123241,-0.895048488857,0.432218910754,0.113365270752,0.310226693732,-1.11881073097,0.768093278596,-0.320740444406,-0.301511344578,-0.183510221563,0.520551799996,-1.0807053255,0.602792928764,0.437982178531,-1.03193139577,1.25852682873,-0.354873226381,-0.183510221563,0.754605522164,0.335488391592,0.225412534724,0.304210492881,-0.603762962224,0.324627272125,0.16687215625,0.550353018242,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
8,0.0213491042343,1.24138756776,-0.112832960919,0.17001700255,0.141910735347,0.561241961502,0.85007767543,1.49801078309,0.690554430584,2.81883869766,1.08991483074,-0.251681940298,0.578742876076,-0.130831608844,0.268437746097,2.63804900017,-0.194038237816,-0.675694704972,-0.48760041539,0.682644341613,2.17726226418,0.783453276139,0.234243345562,0.0546089262549,0.30779574937,0.268491369196,0.318195544037,0.278244866367,0.228484660738,1.19083250634,1.23419770577,0.88595894159,-0.200620437104,-0.765586530665,0.303615206426,0.574330925017,-0.116993348694,0.419849262946,1.30136162859,4.53469409128,1.76411689459,1.38978203684,0.390565761281,0.649269932472,-0.0640926312112,-0.0445615427371,12.2060776455,-0.309318493421,0.352965931985,0.134648980751,1.16402129036,0.056932874373,-0.538126887101,0.917747019572,-0.494528319354,-0.932968253837,-0.297432085466,-0.201705787818,-1.15608756655,-1.21378846705,-1.04562123241,-0.895048488857,-2.31364240462,0.113365270752,0.310226693732,-1.11881073097,0.768093278596,-0.320740444406,-0.301511344578,-0.183510221563,0.549766852,-0.056932874373,-0.917747019572,1.5504874334,0.595987300463,1.25852682873,-0.354873226381,5.44928773714,-1.32519570905,0.335488391592,0.225412534724,0.304210492881,-0.603762962224,0.324627272125,0.16687215625,1.19973226823,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
9,-0.227318227483,1.15970313514,-0.112832960919,-1.04510451568,0.141910735347,-0.542018123032,-1.41734028262,-0.362776408824,-1.20242485927,-0.246215410431,-0.818908980937,-0.251681940298,-0.526439983543,0.660528742314,0.268437746097,2.5783278871,-0.194038237816,-0.675694704972,-0.48760041539,0.682644341613,2.17726226418,0.783453276139,-1.25389084977,-0.01989350264,0.30779574937,0.268491369196,-0.797018646361,-1.11824744056,0.135113778247,0.683752047641,-0.755255312486,-0.157861775047,4.39523900635,-0.765586530665,-0.736663610823,-0.777980942943,-0.116993348694,0.161314626494,-0.793043515363,-0.189429810299,-0.816074711343,-1.08307329436,-0.5076122828,0.649269932472,-0.0640926312112,-0.0445615427371,11.7745279009,-0.309318493421,0.992250812525,-0.22640779126,0.796333037269,-1.33011367232,-1.63923724083,0.157477045404,-0.494528319354,1.07184783179,-0.297432085466,-0.201705787818,-1.15608756655,0.823866783336,-1.04562123241,1.11725790552,-2.31364240462,0.113365270752,0.310226693732,0.893806228629,-1.30192520605,3.11778579048,-0.301511344578,-0.183510221563,-0.509169565315,1.33011367232,-0.157477045404,-0.674523076343,1.64934645685,1.25852682873,-0.354873226381,-0.183510221563,0.754605522164,0.335488391592,0.225412534724,-3.28719759312,1.65627914027,0.324627272125,0.16687215625,0.692989289476,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10,-0.0641676368848,-0.862578433015,-0.112832960919,-1.04510451568,0.141910735347,-0.542018123032,0.846941492461,-0.362776408824,1.16379925305,-0.246215410431,1.08991483074,-0.251681940298,-0.526439983543,-0.361406081803,0.268437746097,-0.427805475096,-0.194038237816,-0.675694704972,-0.48760041539,0.682644341613,2.17726226418,-1.02680801801,0.234243345562,-1.2445271776,-1.00438612952,0.268491369196,0.318195544037,1.6747371733,0.152898708246,-0.859670602783,-0.755255312486,0.88595894159,4.39523900635,-0.765586530665,-0.357540322967,-0.837229557285,-0.116993348694,2.06796004798,-0.793043515363,-0.189429810299,-1.92187111389,-0.335393478315,0.390565761281,-0.772638533986,-0.0640926312112,-0.0445615427371,11.678448378,-0.309318493421,-0.925603829094,-0.135561248625,-0.944105855317,-1.06591433009,-1.63923724083,0.157477045404,-0.494528319354,1.07184783179,-0.297432085466,-0.201705787818,0.86498638073,0.823866783336,0.956369255907,-0.895048488857,0.432218910754,0.113365270752,0.310226693732,-1.11881073097,-1.30192520605,-0.320740444406,-0.301511344578,-0.183510221563,-0.6381663404,1.06591433009,-0.157477045404,-1.78702833122,1.64934645685,-0.678076987931,-0.354873226381,-0.183510221563,0.754605522164,0.335488391592,0.225412534724,0.304210492881,-0.603762962224,0.324627272125,0.16687215625,-0.849406158662,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
